Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2020-09-23 02:21:01,0,0,0,0,0,0,0
2020-09-23 02:51:01,0,0,0,0,0,0,0
2020-09-23 03:21:01,121,280,164528,143582,714,610,371
2020-09-23 03:51:01,121,281,164866,143838,698,555,376
2020-09-23 04:21:02,121,280,165125,144148,539,537,397
2020-09-23 04:51:02,121,281,165413,144370,524,503,400
2020-09-23 05:22:01,121,281,165654,144617,538,477,422
2020-09-23 05:52:01,120,280,165897,144904,489,543,427
2020-09-23 06:22:01,119,281,166133,145172,458,499,452
2020-09-23 06:52:01,120,281,166498,145462,601,559,482
2020-09-23 07:22:01,120,281,166867,145751,741,583,490
2020-09-23 07:52:01,120,281,167232,146119,737,657,515
2020-09-23 08:22:02,120,281,167672,146546,810,800,513
2020-09-23 08:53:01,120,282,168065,146904,770,742,530
2020-09-23 09:23:01,119,282,168469,147250,826,731,554
2020-09-23 09:53:01,119,281,168845,147514,803,627,576
2020-09-23 10:23:01,120,281,169130,147757,661,511,622
2020-09-23 10:53:01,121,281,169508,148156,665,645,638
2020-09-23 11:23:01,120,282,169941,148578,792,787,666
2020-09-23 11:53:01,120,282,170340,148983,832,828,667
2020-09-23 12:23:01,120,283,170776,149345,822,755,691
2020-09-23 12:53:02,120,283,171276,149798,912,801,669
2020-09-23 13:24:01,120,283,171771,150287,933,909,658
2020-09-23 13:54:01,120,283,172242,150704,922,866,621
2020-09-23 14:24:01,120,283,172739,151067,1013,825,607
2020-09-23 14:54:01,120,283,173099,151443,863,745,595
2020-09-23 15:24:01,120,283,173491,151808,760,749,601
2020-09-23 15:54:01,120,283,173906,152145,799,695,586
2020-09-23 16:24:01,120,283,174336,152441,842,622,606
2020-09-23 16:54:01,120,283,174773,152735,870,593,609
2020-09-23 17:24:01,116,285,175303,153112,977,681,600
2020-09-23 17:54:01,116,287,175795,153578,1023,844,610
2020-09-23 18:24:01,116,285,176299,154044,1003,932,618
2020-09-23 18:54:01,115,284,176766,154507,988,957,580
2020-09-23 19:24:01,115,286,177200,154880,904,828,534
2020-09-23 19:54:01,115,287,177609,155331,845,832,484
2020-09-23 20:24:01,116,286,177961,155685,795,827,467
2020-09-23 20:54:01,116,286,178318,155954,701,612,447
2020-09-23 21:24:01,117,285,178682,156243,732,561,429
2020-09-23 21:54:01,117,285,178932,156475,614,521,418
2020-09-23 22:24:01,117,283,179157,156684,477,443,415
2020-09-23 22:54:01,117,283,179378,156907,451,439,407
2020-09-23 23:24:01,117,284,179565,157137,412,462,398
2020-09-23 23:54:01,120,282,179735,157426,362,520,384
2020-09-24 00:24:01,120,280,179917,157632,356,496,382
2020-09-24 00:54:01,120,282,180139,157982,404,556,378
2020-09-24 01:24:01,120,282,180294,158262,377,609,368
2020-09-24 01:54:01,119,280,180546,158493,408,511,370
2020-09-24 02:24:01,118,278,180745,158754,439,481,372
2020-09-24 02:54:02,121,278,180883,158909,334,429,371
2020-09-24 03:25:01,122,278,181045,159040,307,291,382
2020-09-24 03:55:02,122,276,181227,159229,348,324,384
2020-09-24 04:26:01,123,276,181434,159444,394,413,400
2020-09-24 04:56:01,125,276,181558,159619,330,380,429
2020-09-24 05:26:01,125,276,181685,159761,250,322,457
2020-09-24 05:56:01,125,276,181863,159987,305,369,481
2020-09-24 06:26:01,125,277,182086,160318,393,545,510
2020-09-24 06:56:01,125,278,182381,160598,527,620,524
2020-09-24 07:26:01,125,278,182683,160857,592,535,543
2020-09-24 07:56:01,125,278,182901,161085,522,487,562
2020-09-24 08:26:01,124,278,183139,161319,455,460,594
2020-09-24 08:56:01,125,278,183539,161686,615,584,628
2020-09-24 09:26:01,125,278,183980,162138,828,792,634
2020-09-24 09:56:01,124,278,184395,162566,856,881,638
2020-09-24 10:26:01,124,277,184823,163005,799,825,685
2020-09-24 10:56:01,124,277,185254,163277,798,637,695
2020-09-24 11:26:01,121,278,185642,163584,822,581,683
2020-09-24 11:56:01,122,279,185963,163920,733,654,685
2020-09-24 12:26:01,122,279,186363,164329,705,729,705
2020-09-24 12:56:01,122,279,186822,164645,822,696,707
2020-09-24 13:26:01,122,278,187262,164961,856,627,696
2020-09-24 13:56:01,122,277,187588,165333,789,712,662
2020-09-24 14:26:01,122,280,188001,165627,743,670,649
2020-09-24 14:56:01,121,282,188289,165794,748,497,576
2020-09-24 15:26:01,119,282,188555,165981,560,361,579
2020-09-24 15:56:02,119,281,188893,166242,610,459,581
2020-09-24 16:27:01,120,278,189292,166553,745,590,544
2020-09-24 16:57:01,120,278,189643,166808,760,580,523
2020-09-24 17:27:01,120,279,189989,167128,671,564,532
2020-09-24 17:57:01,119,283,190326,167507,667,695,533
2020-09-24 18:27:01,120,282,190668,167886,687,767,545
2020-09-24 18:57:01,121,281,191038,168223,713,717,530
2020-09-24 19:27:01,121,277,191256,168482,595,606,518
2020-09-24 19:57:01,121,277,191542,168672,507,459,506
2020-09-24 20:27:01,121,277,191778,168900,543,431,483
2020-09-24 20:57:01,121,280,191969,169110,429,441,455
2020-09-24 21:27:01,121,281,192188,169363,417,469,438
2020-09-24 21:57:01,122,281,192318,169559,322,422,425
2020-09-24 22:27:02,122,281,192461,169793,290,438,412
2020-09-24 22:58:01,122,281,192602,169958,288,407,391
2020-09-24 23:28:01,122,281,192751,170099,305,323,375
2020-09-24 23:58:01,122,281,192940,170275,349,328,328
2020-09-25 00:28:01,122,281,193156,170415,406,325,318
2020-09-25 00:58:01,122,281,193335,170540,359,233,316
2020-09-25 01:28:01,122,281,193522,170727,343,312,341
2020-09-25 01:58:01,122,281,193683,170884,345,344,340
2020-09-25 02:28:01,122,278,193885,171080,369,363,360
2020-09-25 02:58:01,122,279,194097,171304,402,423,359
2020-09-25 03:28:01,122,280,194348,171508,487,452,335
2020-09-25 03:58:01,122,280,194543,171697,455,401,356
2020-09-25 04:28:01,122,280,194715,171801,369,293,382
2020-09-25 04:58:01,122,277,194951,171978,415,291,415
2020-09-25 05:28:01,122,281,195327,172163,570,336,438
2020-09-25 05:58:01,121,282,195582,172375,543,357,464
2020-09-25 06:28:02,121,282,195787,172549,457,394,475
2020-09-25 06:59:01,121,281,195968,172705,371,305,494
2020-09-25 07:29:01,121,280,196212,172889,404,319,508
2020-09-25 07:59:01,121,280,196428,173101,458,382,521
2020-09-25 08:29:01,121,279,196720,173313,499,439,537
2020-09-25 08:59:01,121,279,197000,173553,605,477,570
2020-09-25 09:29:01,121,280,197302,173813,593,514,612
2020-09-25 09:59:01,121,280,197570,174109,538,533,651
2020-09-25 10:29:01,121,280,197924,174461,627,674,641
2020-09-25 10:59:01,121,280,198241,174657,670,553,668
2020-09-25 11:29:01,121,281,198621,174935,655,442,679
2020-09-25 11:59:01,121,282,198997,175179,754,521,688
2020-09-25 12:29:01,121,282,199380,175423,779,502,718
2020-09-25 12:59:01,121,282,199810,175836,841,685,691
2020-09-25 13:29:01,121,282,200168,176217,628,698,677
2020-09-25 13:59:01,121,282,200531,176614,644,752,660
2020-09-25 14:29:01,121,282,200943,176938,796,736,639
2020-09-25 14:59:01,121,282,201461,177375,950,779,623
2020-09-25 15:29:01,121,282,201924,177813,942,854,623
2020-09-25 15:59:01,120,282,202351,178296,860,927,611
2020-09-25 16:29:01,121,282,202825,178676,908,868,598
2020-09-25 16:59:01,121,282,203284,179005,891,668,554
2020-09-25 17:29:01,121,282,203706,179384,883,713,551
2020-09-25 17:59:01,121,282,204114,179837,831,831,549
2020-09-25 18:29:01,121,282,204522,180273,726,812,556
2020-09-25 18:59:01,121,281,204828,180542,596,570,548
2020-09-25 19:29:01,121,282,205152,180853,633,580,542
2020-09-25 19:59:01,121,280,205474,181103,655,570,534
2020-09-25 20:29:01,121,280,205809,181346,597,453,535
2020-09-25 20:59:01,121,280,206195,181652,722,550,487
2020-09-25 21:29:01,122,280,206527,181950,731,612,461
2020-09-25 21:59:01,121,281,206807,182162,614,513,452
2020-09-25 22:29:01,121,281,207047,182299,551,386,457
2020-09-25 22:59:01,121,282,207252,182514,462,360,436
2020-09-25 23:29:01,121,282,207413,182707,392,411,419
2020-09-25 23:59:01,121,282,207568,182903,332,370,417
2020-09-26 00:29:01,121,282,207785,183051,384,347,409
2020-09-26 00:59:01,121,282,207998,183220,431,320,413
2020-09-26 01:29:02,121,282,208183,183355,403,305,446
2020-09-26 02:00:02,122,281,208442,183522,422,286,450
2020-09-26 02:31:01,122,281,208723,183769,515,393,486
2020-09-26 03:01:01,122,281,209043,184064,610,552,493
2020-09-26 03:31:01,122,279,209381,184343,571,529,480
2020-09-26 04:01:01,122,279,209674,184574,601,455,487
2020-09-26 04:31:01,122,280,209937,184819,563,481,527
2020-09-26 05:01:01,122,280,210207,185200,532,628,574
2020-09-26 05:31:01,122,279,210675,185699,705,829,598
2020-09-26 06:01:01,123,279,211097,186039,833,770,609
2020-09-26 06:31:01,123,279,211479,186294,822,612,616
2020-09-26 07:01:02,123,279,211755,186580,669,549,656
2020-09-26 07:32:01,123,279,212096,186878,617,593,661
2020-09-26 08:02:01,123,279,212433,187249,680,671,683
2020-09-26 08:32:01,123,279,212879,187558,784,680,698
2020-09-26 09:02:01,124,279,213283,187866,863,619,755
2020-09-26 09:32:01,124,279,213743,188237,852,695,788
2020-09-26 10:02:01,123,279,214206,188681,929,820,820
2020-09-26 10:32:01,123,280,214817,189115,1014,844,846
2020-09-26 11:02:01,123,280,215291,189582,1041,853,853
2020-09-26 11:32:02,125,277,215981,190342,1141,1202,898
2020-09-26 12:03:01,124,278,216668,191027,1340,1411,900
2020-09-26 12:33:01,124,278,217396,191636,1369,1259,907
2020-09-26 13:03:01,124,278,218005,192157,1352,1143,889
2020-09-26 13:33:02,126,277,218618,192649,1223,1042,861
2020-09-26 14:04:01,126,277,219250,193229,1246,1072,808
2020-09-26 14:34:01,126,277,219843,193790,1230,1150,813
2020-09-26 15:04:01,126,277,220453,194425,1205,1197,788
2020-09-26 15:34:01,126,277,221078,195083,1240,1289,754
2020-09-26 16:04:01,126,276,221684,195595,1286,1222,690
2020-09-26 16:34:01,126,275,222229,196131,1100,1018,668
2020-09-26 17:04:02,128,275,222573,196543,889,950,652
2020-09-26 17:35:01,128,276,223008,196904,783,787,644
2020-09-26 18:05:01,128,275,223470,197203,924,664,616
2020-09-26 18:35:01,128,276,223849,197562,891,697,602
2020-09-26 19:05:02,128,275,224227,197931,746,722,606
2020-09-26 19:36:01,128,274,224703,198393,831,824,588
2020-09-26 20:06:01,128,274,225172,198814,878,845,570
2020-09-26 20:36:01,127,274,225701,199243,1014,862,545
2020-09-26 21:06:01,126,275,226131,199637,995,861,516
2020-09-26 21:36:01,126,276,226574,200021,875,787,497
2020-09-26 22:06:01,125,276,227010,200466,878,829,484
2020-09-26 22:36:01,126,276,227408,200802,817,764,444
2020-09-26 23:06:02,128,276,227728,201133,726,673,422
2020-09-26 23:37:01,128,276,227999,201354,595,550,417
2020-09-27 00:07:01,127,276,228301,201573,568,419,401
2020-09-27 00:37:01,128,276,228664,201866,669,519,410
2020-09-27 01:07:01,128,276,229013,202117,711,544,409
2020-09-27 01:37:01,126,275,229422,202425,676,504,429
2020-09-27 02:07:01,127,275,229736,202714,651,531,423
2020-09-27 02:37:01,127,275,230068,202965,627,536,458
2020-09-27 03:07:01,128,275,230336,203230,607,524,464
2020-09-27 03:37:01,128,275,230630,203498,570,533,471
2020-09-27 04:07:01,127,275,230914,203808,581,581,509
2020-09-27 04:37:01,128,275,231220,204149,590,635,525
2020-09-27 05:07:02,129,275,231603,204487,704,682,538
2020-09-27 05:38:01,129,275,231941,204855,763,736,552
2020-09-27 06:08:02,129,275,232247,205105,615,580,571
2020-09-27 06:39:01,129,275,232703,205462,768,592,609
2020-09-27 07:09:01,129,274,233048,205780,785,677,615
2020-09-27 07:39:02,129,275,233411,206062,625,552,627
2020-09-27 08:10:01,129,275,233863,206417,753,578,606
2020-09-27 08:40:01,127,275,234254,206694,829,599,639
2020-09-27 09:10:01,127,275,234683,207060,794,624,651
2020-09-27 09:40:01,127,275,235089,207419,772,702,663
2020-09-27 10:10:01,127,276,235460,207754,794,701,645
2020-09-27 10:40:01,127,276,235792,208057,702,641,698
2020-09-27 11:10:01,127,276,236194,208456,737,705,732
2020-09-27 11:40:01,127,277,236593,208879,806,822,743
2020-09-27 12:10:01,127,275,237057,209312,849,822,740
2020-09-27 12:40:02,127,275,237628,209831,1064,989,727
2020-09-27 13:11:01,127,272,238067,210218,922,850,710
2020-09-27 13:41:01,128,273,238717,210846,1098,1017,682
2020-09-27 14:11:01,129,275,239418,211409,1392,1219,640
2020-09-27 14:41:01,129,275,239909,211858,1164,986,612
2020-09-27 15:11:01,129,275,240223,212179,807,773,579
2020-09-27 15:41:02,129,275,240561,212498,662,646,572
2020-09-27 16:12:01,129,274,240886,212794,649,590,558
2020-09-27 16:42:01,129,274,241202,213172,652,694,545
2020-09-27 17:12:01,129,274,241528,213571,656,801,545
2020-09-27 17:42:01,129,275,241934,213900,737,728,557
2020-09-27 18:12:01,129,275,242370,214443,870,897,539
2020-09-27 18:42:01,127,275,242844,214984,917,1086,520
2020-09-27 19:12:01,127,275,243224,215449,861,1011,498
2020-09-27 19:42:01,127,275,243598,215885,730,827,486
2020-09-27 20:12:01,127,275,243966,216253,710,741,463
2020-09-27 20:42:01,127,275,244232,216519,640,642,432
2020-09-27 21:12:01,127,275,244423,216756,458,503,433
2020-09-27 21:42:01,127,274,244725,217042,479,503,425
2020-09-27 22:12:01,127,275,244913,217271,469,481,388
2020-09-27 22:42:01,127,275,245080,217457,326,391,382
2020-09-27 23:12:01,127,275,245274,217610,360,339,375
2020-09-27 23:42:02,127,275,245490,217839,429,397,339
2020-09-28 00:13:02,128,272,245722,218122,424,482,319
2020-09-28 00:44:01,128,272,245930,218351,385,445,325
2020-09-28 01:14:01,130,272,246134,218534,414,414,325
2020-09-28 01:44:01,130,272,246353,218751,424,406,317
2020-09-28 02:14:01,129,272,246617,218983,485,456,332
2020-09-28 02:44:01,129,272,246899,219254,546,503,342
2020-09-28 03:14:01,130,271,247126,219495,507,513,349
2020-09-28 03:44:01,130,271,247355,219665,462,415,353
2020-09-28 04:14:01,131,271,247594,219877,468,383,367
2020-09-28 04:44:01,131,271,247848,220222,503,566,384
2020-09-28 05:14:02,131,271,248076,220407,484,538,383
2020-09-28 05:45:02,131,272,248438,220666,593,448,403
2020-09-28 06:16:01,131,272,248765,220938,666,521,434
2020-09-28 06:46:01,132,272,249138,221240,702,576,457
2020-09-28 07:16:01,131,272,249529,221543,848,666,477
2020-09-28 07:46:01,131,272,249993,221902,866,671,510
2020-09-28 08:16:02,132,272,250388,222217,864,671,518
2020-09-28 08:47:01,128,270,250747,222573,704,633,554
2020-09-28 09:17:01,128,273,251151,222917,761,694,566
2020-09-28 09:47:01,130,273,251567,223325,808,750,586
2020-09-28 10:17:01,129,274,251925,223773,794,866,603
2020-09-28 10:47:02,129,272,252369,224318,809,1000,627
2020-09-28 11:18:01,128,273,252847,224888,922,1121,644
2020-09-28 11:48:01,130,272,253345,225394,978,1083,659
2020-09-28 12:18:01,129,271,253878,225903,1035,1022,668
2020-09-28 12:48:01,129,272,254465,226355,1107,922,673
2020-09-28 13:18:01,130,273,255050,226934,1208,1061,717
2020-09-28 13:48:01,129,275,255534,227454,1036,1080,704
2020-09-28 14:18:01,129,275,255927,227961,872,1035,650
2020-09-28 14:48:01,129,274,256379,228504,869,1066,635
2020-09-28 15:18:01,129,275,256812,228952,872,949,602
2020-09-28 15:48:01,129,275,257207,229456,794,921,600
2020-09-28 16:18:01,129,275,257712,230005,901,1054,581
2020-09-28 16:48:01,129,274,258403,230603,1224,1165,570
2020-09-28 17:18:01,129,273,258980,231059,1260,1032,579
2020-09-28 17:48:01,128,275,259517,231463,1020,802,610
2020-09-28 18:18:01,126,274,260161,231968,1214,960,595
2020-09-28 18:48:01,129,273,260774,232529,1340,1178,585
2020-09-28 19:18:01,127,273,261396,233199,1243,1238,565
